Seed_ID,timestamp,Soil humidity 1,Irrigation field 1,Soil humidity 2,Irrigation field 2,Soil humidity 3,Irrigation field 3,Soil humidity 4,Irrigation field 4,Air temperature (C),Air humidity (%),Pressure (KPa),Wind speed (Km/h),Wind gust (Km/h),Wind direction (Deg),Soil_nutrient_levels,Place,Region,Average_Rainfall,Soil_Moisture,Seedling_growth_rate,Seed_viability,Seed_germination_rate,Soil_texture
7119,3/19/2019 17:00,56.76,1,27.46,0,38.57,1,-3.38,0,32.43,20.94,100.62,13.78,60,22.5,100138,CHENNAI,TAMIL NADU,44655,44957,588,7139,6071,24
7120,3/19/2019 17:05,57.19,1,27.38,0,39.08,1,-3.7,0,32.48,20.9,100.62,12.66,60,22.5,100139,"Asansol, West Barddhaman",WEST BENGAL,44656,44958,500,7140,6072,24
7121,3/19/2019 17:10,57.62,1,27.31,0,39.59,1,-4.03,0,32.53,20.86,100.61,11.54,60,22.5,100140,KALPETTA,KERALA,44657,44959,725,7141,6073,24
7122,3/19/2019 17:15,58.05,1,27.23,0,40.11,1,-4.35,0,32.23,20.85,100.61,12.26,61.22,22.5,100141,KALPETTA,KERALA,44658,44960,588,7142,6074,24
7123,3/19/2019 17:20,58.49,1,27.15,0,40.62,1,-4.68,0,31.92,20.84,100.6,12.98,62.43,22.5,100142,NOIDA,UTTAR PRADESH,44659,44961,500,7143,6075,24
7124,3/19/2019 17:25,58.92,1,27.08,0,41.14,1,-5,0,31.62,20.83,100.6,13.71,63.64,22.5,100143,VISAKHAPATNAM,ANDHRA PRADESH,44660,44962,613,7144,6076,24
7125,3/19/2019 17:30,59.35,1,27,0,41.65,1,-3.9,1,31.32,20.82,100.6,14.43,64.86,22.5,100144,"Rahara bazar,Khardah",WEST BENGAL,44661,44963,588,7145,6077,24
7126,3/19/2019 17:35,59.78,1,26.92,0,42.16,1,-2.8,1,30.92,21.28,100.6,14.46,64.86,22.5,100145,SRI GANGANAGAR,RAJASTHAN,44662,44964,653,7146,6078,24
7127,3/19/2019 17:40,60.22,1,26.85,0,42.68,1,-1.7,1,30.52,21.73,100.59,14.5,64.86,22.5,100146,PUNE,MAHARASHTRA,44663,44965,975,7147,6079,24
7128,3/19/2019 17:45,60.65,1,26.77,0,43.19,1,-0.6,1,30.34,22.44,100.58,15.24,63.2,22.5,100147,KUMARAGIRI,TAMIL NADU,44664,44966,879,7148,6080,24
7129,3/19/2019 17:50,61.08,1,26.69,0,43.7,1,0.5,1,30.16,23.15,100.58,15.98,61.54,22.5,100148,NEW DELHI,DELHI,44665,44967,688,7149,6081,24
7130,3/19/2019 17:55,61.51,1,26.62,0,44.22,1,1.6,1,29.88,23.62,100.58,16.04,66.06,22.5,100149,HYDERABAD,TELANGANA,44666,44968,1313,7150,6082,24
7131,3/19/2019 18:00,61.95,1,26.54,0,44.73,1,2.7,1,29.61,24.1,100.58,16.1,70.59,22.5,100150,Hyderabad,TELANGANA,44667,44969,738,7151,6083,24
7132,3/19/2019 18:05,62.38,1,26.46,0,45.24,1,3.8,1,29.37,24.69,100.58,15.86,68.73,22.5,100151,MUMBAI,MAHARASHTRA,44668,44970,653,7152,6084,24
7133,3/19/2019 18:10,62.81,1,26.38,0,45.76,1,4.9,1,29.13,25.28,100.59,15.62,66.88,22.5,100152,MUMBAI,MAHARASHTRA,44669,44971,975,7153,6085,24
7134,3/19/2019 18:15,63.24,1,26.31,0,46.27,1,6,1,28.89,25.88,100.6,15.38,65.02,22.5,100153,MUMBAI,MAHARASHTRA,44670,44972,850,7154,6086,24
7135,3/19/2019 18:20,63.68,1,26.23,0,46.78,1,7.1,1,28.65,26.47,100.6,15.14,63.16,22.5,100154,MUMBAI,MAHARASHTRA,44671,44973,650,7155,6087,24
7136,3/19/2019 18:25,64.11,1,26.15,0,47.3,1,8.2,1,28.33,26.94,100.6,15.16,61.58,22.5,100155,Hyderabad,TELANGANA,44672,44974,1237,7156,6088,24
7137,3/19/2019 18:30,64.54,1,26.08,0,47.81,1,9.3,1,28.01,27.41,100.61,15.17,60,22.5,100156,CHOWWARA,KERALA,44673,44975,650,7157,6089,24
7138,3/19/2019 18:35,64.97,1,26,0,48.32,1,10.4,1,27.64,27.74,100.62,14.29,65.3,22.5,100157,DELHI,DELHI,44674,44976,588,7158,6090,24
7139,3/19/2019 18:40,65.41,1,25.92,0,48.84,1,11.5,1,27.26,28.07,100.64,13.41,70.59,22.5,100158,PUNE,MAHARASHTRA,44675,44977,813,7159,6091,24
7140,3/19/2019 18:45,65.84,1,25.85,0,49.35,1,12.6,1,26.84,28.86,100.65,12.78,62.57,22.5,100159,ZIRAKPUR,PUNJAB,44676,44978,975,7160,6092,24
7141,3/19/2019 18:50,66.27,1,25.77,0,49.86,1,13.7,1,26.43,29.65,100.66,12.14,54.55,22.5,100160,MUMBAI,MAHARASHTRA,44677,44979,975,7161,6093,24
7142,3/19/2019 18:55,66.7,1,25.69,0,50.38,1,14.8,1,26,31.06,100.66,11.75,57.28,22.5,100161,SUNDARGARH,ODISHA,44678,44980,1038,7162,6094,24
7143,3/19/2019 19:00,67.14,1,25.62,0,50.89,1,15.9,1,25.57,32.47,100.66,11.36,60,22.5,100162,GREATER NOIDA,UTTAR PRADESH,44679,44981,925,7163,6095,24
7144,3/19/2019 19:05,67.57,1,25.54,0,51.41,1,17,1,25.17,33.86,100.66,10.46,51.06,22.5,100163,HYDERABAD,TELANGANA,44680,44982,663,7164,6096,24
7145,3/19/2019 19:10,68,1,25.46,0,51.92,1,18.1,1,24.77,35.25,100.67,9.57,42.11,22.5,100164,HYDERABAD,TELANGANA,44681,44983,563,7165,6097,24
7146,3/19/2019 19:15,67.89,0,25.38,0,52.43,1,19.2,1,24.27,38.75,100.68,9.78,45.54,22.5,100165,PUNE,MAHARASHTRA,44682,44984,594,7166,6098,24
7147,3/19/2019 19:20,67.78,0,25.31,0,52.95,1,20.3,1,23.77,42.25,100.69,10,48.98,22.5,100166,Noida,UTTAR PRADESH,44683,44985,650,7167,6099,24
7148,3/19/2019 19:25,67.67,0,25.23,0,53.46,1,21.4,1,23.4,43.82,100.7,10.71,55.26,22.5,100167,Noida,UTTAR PRADESH,44684,44986,450,7168,6100,24
7149,3/19/2019 19:30,67.56,0,25.15,0,53.97,1,22.5,1,23.04,45.38,100.72,11.42,61.54,22.5,100168,GURUGRAM,HARYANA,44685,44987,450,7169,6101,24
7150,3/19/2019 19:35,67.44,0,25.08,0,54.49,1,23.6,1,22.88,45.92,100.72,11.27,60.11,22.5,100169,Kasaragod,KERALA,44686,44988,688,7170,6102,24
7151,3/19/2019 19:40,67.33,0,25,0,55,1,24.7,1,22.72,46.46,100.73,11.12,58.68,22.5,100170,BATALA,PUNJAB,44687,44989,738,7171,6103,24
7152,3/19/2019 19:45,67.22,0,24.97,0,54.92,0,25.8,1,22.56,47,100.74,10.98,57.24,22.5,100171,KANPUR,UTTAR PRADESH,44688,44990,425,7172,6104,24
7153,3/19/2019 19:50,67.11,0,24.95,0,54.83,0,26.9,1,22.4,47.54,100.74,10.83,55.81,22.5,100172,CHENNAI,TAMIL NADU,44689,44991,450,7173,6105,24
7154,3/19/2019 19:55,67,0,24.92,0,54.75,0,28,1,22.28,48.64,100.74,9.98,37.43,22.5,100173,CHENNAI,TAMIL NADU,44690,44992,450,7174,6106,24
7155,3/19/2019 20:00,66.89,0,24.9,0,54.67,0,29.1,1,22.17,49.73,100.75,9.12,19.05,22.5,100174,CHENNAI,TAMIL NADU,44691,44993,450,7175,6107,24
7156,3/19/2019 20:05,66.78,0,24.87,0,54.58,0,30.2,1,22.06,50.74,100.76,9.67,32.6,22.5,100175,NEW DELHI,DELHI,44692,44994,450,7176,6108,24
7157,3/19/2019 20:10,66.67,0,24.85,0,54.5,0,31.3,1,21.94,51.74,100.77,10.22,46.15,22.5,100176,SANGLI MIRAJ KUPWAD,MAHARASHTRA,44693,44995,1238,7177,6109,24
7158,3/19/2019 20:15,66.56,0,24.82,0,54.42,0,32.4,1,21.8,52.78,100.78,9.93,47.11,22.5,100177,MYSORE,KARNATAKA,44694,44996,1238,7178,6110,24
7159,3/19/2019 20:20,66.44,0,24.79,0,54.33,0,33.5,1,21.66,53.82,100.78,9.64,48.08,22.5,100178,Hyderabad,TELANGANA,44695,44997,1163,7179,6111,24
7160,3/19/2019 20:25,66.33,0,24.77,0,54.25,0,34.6,1,21.52,54.86,100.79,9.34,49.04,22.5,100179,Hyderabad,TELANGANA,44696,44998,1163,7180,6112,24
7161,3/19/2019 20:30,66.22,0,24.74,0,54.17,0,35.7,1,21.38,55.9,100.8,9.05,50,22.5,100180,BENGALURU,KARNATAKA,44697,44999,1238,7181,6113,24
7162,3/19/2019 20:35,66.11,0,24.72,0,54.08,0,36.8,1,21.3,57.18,100.8,9.43,49.49,22.5,100181,KOTA,RAJASTHAN,44698,45000,1238,7182,6114,24
7163,3/19/2019 20:40,66,0,24.69,0,54,0,37.9,1,21.21,58.47,100.8,9.8,48.98,22.5,100182,KOTA,RAJASTHAN,44699,45001,1513,7183,6115,24
7164,3/19/2019 20:45,65.89,0,24.67,0,53.92,0,39,1,21.21,59.26,100.8,10.24,46.71,22.5,100183,BENGALURU,KARNATAKA,44700,45002,1513,7184,6116,24
7165,3/19/2019 20:50,65.78,0,24.64,0,53.83,0,38.9,0,21.21,60.04,100.81,10.68,44.44,22.5,100184,HYDERABAD,TELANGANA,44701,45003,1550,7185,6117,24
7166,3/19/2019 20:55,65.67,0,24.62,0,53.75,0,38.79,0,21.22,61.01,100.82,10.76,48.3,22.5,100185,Bangalore,KARNATAKA,44702,45004,1550,7186,6118,24
7167,3/19/2019 21:00,65.56,0,24.59,0,53.67,0,38.69,0,21.23,61.98,100.82,10.84,52.17,22.5,100186,NEW TOWN,WEST BENGAL,44703,45005,1550,7187,6119,24
7168,3/19/2019 21:05,65.44,0,24.56,0,53.58,0,38.59,0,21.15,62.9,100.82,11.04,51.08,22.5,100187,LUDHIANA,PUNJAB,44704,45006,1550,7188,6120,24
7169,3/19/2019 21:10,65.33,0,24.54,0,53.5,0,38.49,0,21.07,63.83,100.83,11.24,50,22.5,100188,PUNE,MAHARASHTRA,44705,45007,1775,7189,6121,24
7170,3/19/2019 21:15,65.22,0,24.51,0,53.42,0,38.38,0,21.06,64.5,100.84,11.1,62.5,22.5,100189,AJNALA,PUNJAB,44706,45008,1775,7190,6122,24
7171,3/19/2019 21:20,65.11,0,24.49,0,53.33,0,38.28,0,21.05,65.17,100.86,10.95,75,22.5,100190,"Rayya, Amritsar",PUNJAB,44707,45009,611,7191,6123,24
7172,3/19/2019 21:25,65,0,24.46,0,53.25,0,38.18,0,21.04,65.6,100.88,11.68,67.5,22.5,100191,HALWARA,PUNJAB,44708,45010,611,7192,6124,24
7173,3/19/2019 21:30,64.89,0,24.44,0,53.17,0,38.08,0,21.02,66.03,100.89,12.41,60,22.5,100192,PUNE,MAHARASHTRA,44709,45011,611,7193,6125,24
7174,3/19/2019 21:35,64.78,0,24.41,0,53.08,0,37.97,0,20.88,67.35,100.89,11.2,53.08,22.5,100193,PATAN,CHHATTISGARH,44710,45012,611,7194,6126,24
7175,3/19/2019 21:40,64.67,0,24.38,0,53,0,37.87,0,20.75,68.67,100.89,9.99,46.15,22.5,100194,PATAN,CHHATTISGARH,44711,45013,611,7195,6127,24
7176,3/19/2019 21:45,64.56,0,24.36,0,52.92,0,37.77,0,20.68,69.49,100.9,10.14,45.81,22.5,100195,HYDERABAD,TELANGANA,44712,45014,611,7196,6128,24
7177,3/19/2019 21:50,64.44,0,24.33,0,52.83,0,37.67,0,20.61,70.31,100.9,10.29,45.47,22.5,100196,HYDERABAD,TELANGANA,44713,45015,611,7197,6129,24
7178,3/19/2019 21:55,64.33,0,24.31,0,52.75,0,37.56,0,20.53,71.14,100.91,10.44,45.12,22.5,100197,VASAI VIRAR,MAHARASHTRA,44714,45016,1425,7198,6130,24
7179,3/19/2019 22:00,64.22,0,24.28,0,52.67,0,37.46,0,20.46,71.96,100.91,10.59,44.78,22.5,100198,MUMBAI,MAHARASHTRA,44715,45017,1425,7199,6131,24
7180,3/19/2019 22:05,64.11,0,24.26,0,52.58,0,37.36,0,20.39,72.78,100.92,10.74,44.44,22.5,100199,PATAUDI,HARYANA,44716,45018,425,7200,6132,24
7181,3/19/2019 22:10,64,0,24.23,0,52.5,0,37.26,0,20.29,73.6,100.93,10.93,54.65,22.5,100200,Chennai,TAMIL NADU,44717,45019,425,7201,6133,24
7182,3/19/2019 22:15,63.94,0,24.21,0,52.42,0,37.15,0,20.19,74.41,100.93,11.12,64.86,22.5,100201,ATREYAPURAM,ANDHRA PRADESH,44718,45020,425,7202,6134,24
7183,3/19/2019 22:20,63.89,0,24.18,0,52.33,0,37.05,0,20.2,74.11,100.93,10.42,53.48,22.5,100202,BENGALURU,KARNATAKA,44719,45021,425,7203,6135,24
7184,3/19/2019 22:25,63.83,0,24.15,0,52.25,0,36.95,0,20.22,73.82,100.93,9.71,42.11,22.5,100203,JAMMU,JAMMU & KASHMIR,44720,45022,425,7204,6136,24
7185,3/19/2019 22:30,63.78,0,24.13,0,52.17,0,36.85,0,20.2,73.88,100.94,9.93,35.69,22.5,100204,AHMEDABAD,Gujarat,44721,45023,425,7205,6137,24
7186,3/19/2019 22:35,63.72,0,24.1,0,52.08,0,36.74,0,20.18,73.93,100.94,10.14,29.27,22.5,100205,HYDERABAD,TELANGANA,44722,45024,888,7206,6138,24
7187,3/19/2019 22:40,63.67,0,24.08,0,52,0,36.64,0,20.12,74.24,100.94,10.12,47.06,22.5,100206,COIMBATORE,TAMIL NADU,44723,45025,888,7207,6139,24
7188,3/19/2019 22:45,63.61,0,24.05,0,51.94,0,36.54,0,20.06,74.55,100.94,10.11,64.86,22.5,100207,PUNE,MAHARASHTRA,44724,45026,888,7208,6140,24
7189,3/19/2019 22:50,63.56,0,24.03,0,51.89,0,36.44,0,20.01,74.84,100.94,9.82,48.64,22.5,100208,THANE,MAHARASHTRA,44725,45027,888,7209,6141,24
7190,3/19/2019 22:55,63.5,0,24,0,51.83,0,36.33,0,19.96,75.14,100.94,9.52,32.43,22.5,100209,ALLAHABAD,UTTAR PRADESH,44726,45028,888,7210,6142,24
7191,3/19/2019 23:00,63.44,0,24.03,1,51.78,0,36.23,0,19.89,75.35,100.94,9.09,34.12,22.5,100210,MALDA,WEST BENGAL,44727,45029,888,7211,6143,24
7192,3/19/2019 23:05,63.39,0,24.05,1,51.72,0,36.13,0,19.81,75.57,100.94,8.66,35.82,22.5,100211,Mumbai,MAHARASHTRA,44728,45030,500,7212,6144,24
7193,3/19/2019 23:10,63.33,0,24.08,1,51.67,0,36.03,0,19.77,75.63,100.94,8.69,37.58,22.5,100212,NAVI MUMBAI,MAHARASHTRA,44729,45031,500,7213,6145,24
7194,3/19/2019 23:15,63.28,0,24.11,1,51.61,0,35.92,0,19.74,75.7,100.94,8.72,39.34,22.5,100213,Ahmadabad,Gujarat,44730,45032,500,7214,6146,24
7195,3/19/2019 23:20,63.22,0,24.13,1,51.56,0,35.82,0,19.8,75.1,100.94,9.91,44.67,22.5,100214,WARANGAL,TELANGANA,44731,45033,500,7215,6147,24
7196,3/19/2019 23:25,63.17,0,24.16,1,51.5,0,35.72,0,19.87,74.51,100.94,11.1,50,22.5,100215,BENGALURU,KARNATAKA,44732,45034,500,7216,6148,24
7197,3/19/2019 23:30,63.11,0,24.18,1,51.44,0,35.62,0,19.86,74.45,100.94,11.08,51.08,22.5,100216,KOLHAPUR,MAHARASHTRA,44733,45035,1350,7217,6149,24
7198,3/19/2019 23:35,63.06,0,24.21,1,51.39,0,35.51,0,19.84,74.39,100.94,11.07,52.17,22.5,100217,KOLHAPUR,MAHARASHTRA,44734,45036,1350,7218,6150,24
7199,3/19/2019 23:40,63,0,24.24,1,51.33,0,35.41,0,19.77,74.49,100.94,10.16,49.16,22.5,100218,KOLHAPUR,MAHARASHTRA,44735,45037,1550,7219,6151,24
7200,3/19/2019 23:45,62.94,0,24.26,1,51.28,0,35.31,0,19.7,74.59,100.94,9.25,46.15,22.5,100219,KOLHAPUR,MAHARASHTRA,44736,45038,1550,7220,6152,24
7201,3/19/2019 23:50,62.89,0,24.29,1,51.22,0,35.21,0,19.64,74.98,100.94,8.88,50.35,22.5,100220,NEW DELHI,DELHI,44737,45039,563,7221,6153,24
7202,3/19/2019 23:55,62.83,0,24.32,1,51.17,0,35.1,0,19.59,75.37,100.93,8.5,54.55,22.5,100221,KENDUJHAR,ODISHA,44738,45040,563,7222,6154,24
7203,3/20/2019 0:00,62.78,0,24.34,1,51.11,0,35,0,19.55,75.56,100.93,8.48,42.66,22.5,100222,MADHEPURA,BIHAR,44739,45041,563,7223,6155,24
7204,3/20/2019 0:05,62.72,0,24.37,1,51.06,0,34.95,0,19.5,75.75,100.93,8.45,30.77,22.5,100223,MADHEPURA,BIHAR,44740,45042,563,7224,6156,24
7205,3/20/2019 0:10,62.67,0,24.39,1,51,0,34.9,0,19.48,76.04,100.93,8.85,35.08,22.5,100224,JALGAON,MAHARASHTRA,44741,45043,563,7225,6157,24
7206,3/20/2019 0:15,62.61,0,24.42,1,50.94,0,34.85,0,19.45,76.32,100.94,9.25,39.38,22.5,100225,NEW DELHI,DELHI,44742,45044,563,7226,6158,24
7207,3/20/2019 0:20,62.56,0,24.45,1,50.89,0,34.8,0,19.42,76.61,100.94,9.66,43.69,22.5,100226,CHENNAI,TAMIL NADU,44743,45045,439,7227,6159,24
7208,3/20/2019 0:25,62.5,0,24.47,1,50.83,0,34.75,0,19.4,76.9,100.94,10.06,48,22.5,100227,GHAZIABAD,UTTAR PRADESH,44744,45046,439,7228,6160,24
7209,3/20/2019 0:30,62.44,0,24.5,1,50.78,0,34.7,0,19.41,77.21,100.94,10.79,48,22.5,100228,MUMBAI,MAHARASHTRA,44745,45047,439,7229,6161,24
7210,3/20/2019 0:35,62.39,0,24.53,1,50.72,0,34.65,0,19.42,77.51,100.93,11.52,48,22.5,100229,Gwalior,MADHYA PRADESH,44746,45048,439,7230,6162,24
7211,3/20/2019 0:40,62.33,0,24.55,1,50.67,0,34.6,0,19.42,77.4,100.93,10.84,52.57,22.5,100230,Thane,MAHARASHTRA,44747,45049,439,7231,6163,24
7212,3/20/2019 0:45,62.28,0,24.58,1,50.61,0,34.55,0,19.43,77.28,100.92,10.16,57.14,22.5,100231,NEW DELHI,DELHI,44748,45050,463,7232,6164,24
7213,3/20/2019 0:50,62.22,0,24.61,1,50.56,0,34.5,0,19.4,77.34,100.92,10.42,59.34,22.5,100232,NEW DELHI,DELHI,44749,45051,463,7233,6165,24
7214,3/20/2019 0:55,62.17,0,24.63,1,50.5,0,34.45,0,19.37,77.41,100.92,10.67,61.54,22.5,100233,GREATER NOIDA,UTTAR PRADESH,44750,45052,463,7234,6166,24
7215,3/20/2019 1:00,62.11,0,24.66,1,50.44,0,34.4,0,19.29,77.54,100.92,10.7,55.26,22.5,100234,RANCHI,JHARKHAND,44751,45053,463,7235,6167,24
7216,3/20/2019 1:05,62.06,0,24.68,1,50.39,0,34.35,0,19.21,77.68,100.91,10.74,48.98,22.5,100235,MUMBAI,MAHARASHTRA,44752,45054,463,7236,6168,24
7217,3/20/2019 1:10,62,0,24.71,1,50.33,0,34.3,0,19.21,77.56,100.9,10.28,48.49,22.5,100236,BENGALURU,KARNATAKA,44753,45055,463,7237,6169,24
7218,3/20/2019 1:15,61.99,0,24.74,1,50.28,0,34.25,0,19.21,77.44,100.89,9.83,48,22.5,100237,AHMEDABAD,Gujarat,44754,45056,649,7238,6170,24
7219,3/20/2019 1:20,61.97,0,24.76,1,50.22,0,34.2,0,19.09,77.88,100.89,8.99,44,22.5,100238,NEW DELHI,DELHI,44755,45057,649,7239,6171,24
7220,3/20/2019 1:25,61.96,0,24.79,1,50.17,0,34.15,0,18.97,78.31,100.89,8.15,40,22.5,100239,JHAKHRI,HIMACHAL PRADESH,44756,45058,649,7240,6172,24
7221,3/20/2019 1:30,61.94,0,24.82,1,50.11,0,34.1,0,18.99,78.29,100.88,9.16,45.53,22.5,100240,THANE,MAHARASHTRA,44757,45059,649,7241,6173,24
7222,3/20/2019 1:35,61.93,0,24.84,1,50.06,0,34.05,0,19.01,78.26,100.87,10.17,51.06,22.5,100241,NEW DELHI,DELHI,44758,45060,649,7242,6174,24
7223,3/20/2019 1:40,61.92,0,24.87,1,50,0,34,0,19.02,78.28,100.87,11.66,50.02,22.5,100242,HYDERABAD,TELANGANA,44759,45061,649,7243,6175,24
7224,3/20/2019 1:45,61.9,0,24.89,1,49.97,0,33.95,0,19.04,78.3,100.87,13.15,48.98,22.5,100243,HYDERABAD,TELANGANA,44760,45062,611,7244,6176,24
7225,3/20/2019 1:50,61.89,0,24.92,1,49.94,0,33.9,0,19.05,78.28,100.86,12.4,51.76,22.5,100244,HYDERABAD,TELANGANA,44761,45063,611,7245,6177,24
7226,3/20/2019 1:55,61.88,0,24.95,1,49.92,0,33.85,0,19.06,78.25,100.86,11.66,54.55,22.5,100245,DHAMPUR,UTTAR PRADESH,44762,45064,611,7246,6178,24
7227,3/20/2019 2:00,61.86,0,24.97,1,49.89,0,33.8,0,19,78.43,100.85,10.97,55.18,22.5,100246,HYDERABAD,TELANGANA,44763,45065,611,7247,6179,24
7228,3/20/2019 2:05,61.85,0,25,1,49.86,0,33.75,0,18.94,78.61,100.85,10.28,55.81,22.5,100247,KODINAR,Gujarat,44764,45066,611,7248,6180,24
7229,3/20/2019 2:10,61.83,0,25,0,49.83,0,33.7,0,18.92,78.94,100.84,9.9,59.48,22.5,100248,BENGALURU,KARNATAKA,44765,45067,563,7249,6181,24
7230,3/20/2019 2:15,61.82,0,25,0,49.81,0,33.65,0,18.91,79.26,100.83,9.51,63.16,22.5,100249,RANCHI,JHARKHAND,44766,45068,563,7250,6182,24
7231,3/20/2019 2:20,61.81,0,25,0,49.78,0,33.6,0,18.94,79.05,100.82,9.73,54.22,22.5,100250,NAI LEDRI,CHHATTISGARH,44767,45069,563,7251,6183,24
7232,3/20/2019 2:25,61.79,0,25,0,49.75,0,33.55,0,18.98,78.84,100.8,9.95,45.28,22.5,100251,BENGALURU,KARNATAKA,44768,45070,563,7252,6184,24
7233,3/20/2019 2:30,61.78,0,25,0,49.72,0,33.5,0,18.92,78.84,100.8,9.22,42.98,22.5,100252,MUMBAI,MAHARASHTRA,44769,45071,563,7253,6185,24
7234,3/20/2019 2:35,61.76,0,25,0,49.69,0,33.45,0,18.85,78.85,100.8,8.48,40.68,22.5,100253,GUWAHATI,ASSAM,44770,45072,775,7254,6186,24
7235,3/20/2019 2:40,61.75,0,25,0,49.67,0,33.4,0,18.85,78.84,100.8,8.82,37.93,22.5,100254,KARIMGANJ,ASSAM,44771,45073,775,7255,6187,24
7236,3/20/2019 2:45,61.74,0,25,0,49.64,0,33.35,0,18.86,78.84,100.79,9.17,35.18,22.5,100255,MUMBAI,MAHARASHTRA,44772,45074,775,7256,6188,24
7237,3/20/2019 2:50,61.72,0,25,0,49.61,0,33.3,0,18.86,78.83,100.79,9.51,32.43,22.5,100256,HYDERABAD,TELANGANA,44773,45075,775,7257,6189,24
7238,3/20/2019 2:55,61.71,0,25,0,49.58,0,33.25,0,18.86,78.74,100.78,8.93,34.97,22.5,100257,PUNE,MAHARASHTRA,44774,45076,775,7258,6190,24
7239,3/20/2019 3:00,61.69,0,25,0,49.56,0,33.2,0,18.87,78.64,100.78,8.36,37.5,22.5,100258,SALEM,TAMIL NADU,44775,45077,775,7259,6191,24
7240,3/20/2019 3:05,61.68,0,25,0,49.53,0,33.15,0,18.74,79.24,100.78,8.06,35.65,22.5,100259,NEW DELHI,DELHI,44776,45078,975,7260,6192,24
7241,3/20/2019 3:10,61.67,0,25,0,49.5,0,33.1,0,18.62,79.83,100.77,7.77,33.8,22.5,100260,KOLKATA,WEST BENGAL,44777,45079,975,7261,6193,24
7242,3/20/2019 3:15,61.65,0,25,0,49.47,0,33.05,0,18.64,79.99,100.77,8.27,39.12,22.5,100261,KOTTAYAM,KERALA,44778,45080,975,7262,6194,24
7243,3/20/2019 3:20,61.64,0,25,0,49.44,0,33,0,18.66,80.15,100.77,8.78,44.44,22.5,100262,KOTTAYAM,KERALA,44779,45081,975,7263,6195,24
7244,3/20/2019 3:25,61.62,0,25,0,49.42,0,32.97,0,18.67,80.47,100.76,8.34,37.03,22.5,100263,BALESHWAR,ODISHA,44780,45082,975,7264,6196,24
7245,3/20/2019 3:30,61.61,0,25,0,49.39,0,32.95,0,18.68,80.79,100.76,7.9,29.63,22.5,100264,ETTUMANOOR,KERALA,44781,45083,975,7265,6197,24
7246,3/20/2019 3:35,61.6,0,25,0,49.36,0,32.92,0,18.65,81.17,100.76,8.55,37.03,22.5,100265,OOTY,TAMIL NADU,44782,45084,975,7266,6198,24
7247,3/20/2019 3:40,61.58,0,25,0,49.33,0,32.9,0,18.62,81.55,100.76,9.2,44.44,22.5,100266,BENGALURU,KARNATAKA,44783,45085,713,7267,6199,24
7248,3/20/2019 3:45,61.57,0,25,0,49.31,0,32.87,0,18.57,82.02,100.76,8.72,41.89,22.5,100267,VADODARA,Gujarat,44784,45086,713,7268,6200,24
7249,3/20/2019 3:50,61.56,0,25,0,49.28,0,32.85,0,18.52,82.48,100.75,8.24,39.34,22.5,100268,VADODARA,Gujarat,44785,45087,713,7269,6201,24
7250,3/20/2019 3:55,61.54,0,25,0,49.25,0,32.82,0,18.55,82.74,100.74,7.86,35.26,22.5,100269,CHENNAI,TAMIL NADU,44786,45088,713,7270,6202,24
7251,3/20/2019 4:00,61.53,0,25,0,49.22,0,32.79,0,18.58,82.99,100.74,7.49,31.17,22.5,100270,RANCHI,JHARKHAND,44787,45089,713,7271,6203,24
7252,3/20/2019 4:05,61.51,0,25,0,49.19,0,32.77,0,18.56,83.52,100.74,7.72,35.26,22.5,100271,HYDERABAD,TELANGANA,44788,45090,713,7272,6204,24
7253,3/20/2019 4:10,61.5,0,25,0,49.17,0,32.74,0,18.53,84.04,100.74,7.94,39.34,22.5,100272,HYDERABAD,TELANGANA,44789,45091,738,7273,6205,24
7254,3/20/2019 4:15,61.49,0,25,0,49.14,0,32.72,0,18.5,84.68,100.74,7.96,39.67,22.5,100273,HYDERABAD,TELANGANA,44790,45092,738,7274,6206,24
7255,3/20/2019 4:20,61.47,0,25,0,49.11,0,32.69,0,18.46,85.33,100.74,7.97,40,22.5,100274,NEW DELHI,DELHI,44791,45093,738,7275,6207,24
7256,3/20/2019 4:25,61.46,0,25,0,49.08,0,32.67,0,18.44,86,100.74,8.3,44,22.5,100275,TUMAKURU,KARNATAKA,44792,45094,738,7276,6208,24
7257,3/20/2019 4:30,61.44,0,25,0,49.06,0,32.64,0,18.42,86.67,100.74,8.62,48,22.5,100276,MUZAFFARPUR,BIHAR,44793,45095,738,7277,6209,24
7258,3/20/2019 4:35,61.43,0,25,0,49.03,0,32.62,0,18.42,87.11,100.74,9.1,45.43,22.5,100277,NAVI MUMBAI,MAHARASHTRA,44794,45096,588,7278,6210,24
7259,3/20/2019 4:40,61.42,0,25,0,49,0,32.59,0,18.43,87.55,100.73,9.58,42.86,22.5,100278,VISAKHAPATNAM,ANDHRA PRADESH,44795,45097,588,7279,6211,24
7260,3/20/2019 4:45,61.4,0,25,0,48.97,0,32.56,0,18.34,87.95,100.73,8.62,38.58,22.5,100279,MUMBAI,MAHARASHTRA,44796,45098,588,7280,6212,24
7261,3/20/2019 4:50,61.39,0,25,0,48.94,0,32.54,0,18.25,88.35,100.73,7.67,34.29,22.5,100280,coimbatore,TAMIL NADU,44797,45099,588,7281,6213,24
